//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=1750      
StartTime=2022/09/06 09:23:52
EndTime=2022/09/06 09:26:46
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2022/09/06,09:25:37,9.4594,25.252,33.742,51.629,51344.923,1022.355,22.314,1.86,1.86,1.95,83.98,5.664,8.19,5.680,5.681,
2022/09/06,09:25:37,9.4594,25.252,33.743,51.631,51346.140,1022.356,22.315,1.84,1.84,2.05,83.98,5.664,8.22,5.680,5.681,
2022/09/06,09:25:37,9.4594,25.253,33.743,51.633,51346.419,1022.356,22.315,2.01,2.01,2.19,84.07,5.671,8.22,5.686,5.687,
2022/09/06,09:25:38,9.4379,25.255,33.743,51.634,51345.902,1022.355,22.314,1.84,1.84,2.55,84.14,5.675,8.22,5.690,5.691,
2022/09/06,09:25:38,9.4594,25.258,33.745,51.640,51348.131,1022.356,22.315,1.84,1.84,2.65,84.06,5.669,8.21,5.685,5.686,
2022/09/06,09:25:38,9.4594,25.261,33.740,51.637,51341.440,1022.351,22.310,2.21,2.21,2.36,84.05,5.668,8.19,5.684,5.685,
2022/09/06,09:25:38,9.4809,25.266,33.738,51.639,51338.647,1022.349,22.307,2.18,2.18,2.10,84.03,5.668,8.19,5.684,5.684,
2022/09/06,09:25:38,9.4594,25.269,33.735,51.638,51333.492,1022.345,22.304,1.81,1.81,2.06,84.06,5.670,8.20,5.686,5.687,
2022/09/06,09:25:38,9.4809,25.270,33.735,51.639,51333.336,1022.344,22.303,1.73,1.73,2.08,84.05,5.668,8.20,5.684,5.685,
2022/09/06,09:25:38,9.4809,25.270,33.736,51.640,51334.424,1022.345,22.304,1.72,1.72,2.05,84.08,5.669,8.22,5.685,5.685,
2022/09/06,09:25:38,9.4809,25.269,33.737,51.640,51336.861,1022.347,22.306,1.75,1.75,2.09,84.05,5.666,8.20,5.682,5.683,
2022/09/06,09:25:38,9.4594,25.267,33.741,51.644,51342.186,1022.350,22.309,1.85,1.85,2.22,84.06,5.667,8.20,5.683,5.684,
2022/09/06,09:25:38,9.4809,25.265,33.743,51.645,51344.950,1022.352,22.311,1.78,1.78,2.49,84.09,5.670,8.20,5.685,5.686,
2022/09/06,09:25:39,9.4809,25.263,33.745,51.646,51348.640,1022.355,22.314,1.71,1.71,2.42,84.13,5.672,8.20,5.688,5.689,
2022/09/06,09:25:39,9.4809,25.257,33.750,51.645,51355.090,1022.360,22.319,1.67,1.67,2.15,84.16,5.674,8.22,5.690,5.691,
2022/09/06,09:25:39,9.4809,25.257,33.752,51.649,51358.499,1022.362,22.320,1.70,1.70,2.17,84.08,5.668,8.19,5.684,5.685,
2022/09/06,09:25:39,9.5024,25.269,33.746,51.653,51348.154,1022.353,22.312,1.77,1.77,2.85,84.02,5.663,8.20,5.679,5.680,
2022/09/06,09:25:39,9.5024,25.278,33.739,51.652,51338.837,1022.346,22.305,1.79,1.79,2.38,84.07,5.667,8.22,5.682,5.683,
2022/09/06,09:25:39,9.5024,25.282,33.736,51.652,51333.230,1022.342,22.300,1.85,1.85,2.36,84.10,5.669,8.19,5.685,5.686,
2022/09/06,09:25:39,9.4809,25.285,33.732,51.651,51328.350,1022.338,22.297,1.75,1.75,2.60,84.13,5.672,8.19,5.688,5.689,
2022/09/06,09:25:39,9.5024,25.284,33.732,51.649,51327.865,1022.338,22.297,1.80,1.80,2.41,84.20,5.678,8.20,5.694,5.695,
2022/09/06,09:25:39,9.5024,25.287,33.726,51.643,51319.023,1022.333,22.291,1.92,1.92,2.20,84.12,5.674,8.19,5.689,5.690,
2022/09/06,09:25:39,9.5024,25.298,33.718,51.643,51307.409,1022.324,22.282,1.73,1.73,2.37,84.10,5.673,8.20,5.689,5.690,
2022/09/06,09:25:40,9.5024,25.302,33.717,51.647,51305.880,1022.322,22.280,1.84,1.84,2.55,84.14,5.676,8.20,5.692,5.693,
2022/09/06,09:25:40,9.5024,25.305,33.721,51.655,51310.404,1022.323,22.282,1.86,1.86,2.19,84.21,5.681,8.21,5.697,5.698,
2022/09/06,09:25:40,9.5024,25.308,33.720,51.657,51309.105,1022.322,22.281,1.69,1.69,2.06,84.17,5.678,8.20,5.694,5.695,
2022/09/06,09:25:40,9.5024,25.311,33.722,51.663,51311.848,1022.323,22.282,1.88,1.88,2.01,84.19,5.679,8.19,5.695,5.695,
2022/09/06,09:25:40,9.5024,25.310,33.728,51.669,51319.384,1022.327,22.286,1.88,1.88,2.36,84.17,5.677,8.20,5.693,5.694,
2022/09/06,09:25:40,9.5239,25.308,33.729,51.670,51321.638,1022.329,22.288,1.91,1.91,2.44,84.19,5.678,8.20,5.694,5.695,
2022/09/06,09:25:40,9.5239,25.311,33.730,51.673,51322.029,1022.329,22.287,2.04,2.04,2.45,84.16,5.676,8.20,5.692,5.693,
2022/09/06,09:25:40,9.5239,25.320,33.722,51.671,51309.861,1022.320,22.278,1.93,1.93,2.32,84.21,5.681,8.20,5.696,5.697,
2022/09/06,09:25:40,9.5239,25.325,33.720,51.673,51306.438,1022.317,22.275,1.81,1.81,2.26,84.17,5.677,8.20,5.693,5.694,
2022/09/06,09:25:40,9.5239,25.320,33.725,51.675,51313.774,1022.322,22.281,2.41,2.41,2.27,84.13,5.673,8.22,5.689,5.690,
2022/09/06,09:25:41,9.5239,25.314,33.729,51.674,51320.118,1022.327,22.286,2.65,2.65,2.14,84.13,5.671,8.19,5.687,5.688,
2022/09/06,09:25:41,9.5239,25.313,33.729,51.674,51320.959,1022.328,22.286,1.95,1.95,2.09,84.21,5.676,8.20,5.692,5.693,
2022/09/06,09:25:41,9.5239,25.293,33.745,51.676,51345.086,1022.346,22.304,1.95,1.95,2.20,84.24,5.678,8.19,5.694,5.694,
2022/09/06,09:25:41,9.5239,25.282,33.754,51.675,51357.397,1022.355,22.314,2.03,2.03,2.71,84.28,5.681,8.20,5.697,5.698,
2022/09/06,09:25:41,9.5239,25.285,33.752,51.677,51354.922,1022.353,22.312,1.86,1.86,2.54,84.28,5.682,8.20,5.698,5.699,
2022/09/06,09:25:41,9.5239,25.278,33.758,51.678,51363.503,1022.360,22.318,1.77,1.77,2.23,84.39,5.691,8.19,5.707,5.708,
2022/09/06,09:25:41,9.5239,25.272,33.763,51.678,51370.852,1022.365,22.324,1.60,1.60,2.32,84.43,5.694,8.20,5.709,5.710,
2022/09/06,09:25:41,9.5454,25.264,33.770,51.680,51381.224,1022.373,22.331,1.65,1.65,2.60,84.39,5.693,8.20,5.709,5.709,
2022/09/06,09:25:41,9.5239,25.265,33.772,51.683,51384.236,1022.374,22.333,1.66,1.66,2.56,84.39,5.693,8.20,5.709,5.710,
2022/09/06,09:25:41,9.5239,25.255,33.779,51.683,51394.575,1022.383,22.341,1.59,1.59,2.41,84.42,5.696,8.22,5.712,5.713,
2022/09/06,09:25:42,9.5454,25.241,33.786,51.679,51406.590,1022.393,22.351,2.05,2.05,2.35,84.44,5.698,8.21,5.713,5.714,
2022/09/06,09:25:42,9.5454,25.235,33.790,51.679,51412.539,1022.397,22.356,2.30,2.30,2.33,84.48,5.701,8.20,5.716,5.717,
2022/09/06,09:25:42,9.5239,25.234,33.791,51.678,51413.805,1022.398,22.357,2.19,2.19,2.22,84.42,5.697,8.22,5.712,5.713,
2022/09/06,09:25:42,9.5239,25.234,33.791,51.679,51413.778,1022.398,22.357,1.98,1.98,2.28,84.48,5.700,8.21,5.716,5.717,
2022/09/06,09:25:42,9.5454,25.239,33.791,51.683,51412.969,1022.397,22.355,2.10,2.10,2.29,84.46,5.698,8.20,5.714,5.715,
2022/09/06,09:25:42,9.5024,25.237,33.794,51.685,51416.781,1022.399,22.358,1.79,1.79,2.17,84.42,5.695,8.20,5.711,5.712,
2022/09/06,09:25:42,9.5239,25.234,33.789,51.675,51411.172,1022.397,22.356,1.82,1.82,2.18,84.39,5.691,8.22,5.706,5.707,
2022/09/06,09:25:42,9.5239,25.236,33.777,51.662,51395.103,1022.387,22.346,1.81,1.81,2.13,84.37,5.688,8.20,5.704,5.705,
2022/09/06,09:25:42,9.5239,25.246,33.752,51.638,51359.910,1022.365,22.324,1.88,1.88,2.11,84.31,5.684,8.20,5.700,5.701,
2022/09/06,09:25:42,9.5024,25.260,33.737,51.631,51337.392,1022.349,22.308,1.86,1.86,2.10,84.33,5.685,8.18,5.701,5.702,
2022/09/06,09:25:43,9.5024,25.268,33.730,51.629,51326.741,1022.342,22.300,1.98,1.98,2.20,84.30,5.683,8.20,5.699,5.700,
2022/09/06,09:25:43,9.5024,25.269,33.729,51.629,51325.079,1022.340,22.299,1.98,1.98,2.41,84.24,5.678,8.20,5.694,5.695,
2022/09/06,09:25:43,9.5024,25.273,33.726,51.630,51321.709,1022.338,22.296,1.91,1.91,2.55,84.26,5.679,8.21,5.694,5.695,
2022/09/06,09:25:43,9.5024,25.276,33.727,51.634,51321.489,1022.337,22.295,1.82,1.82,2.19,84.28,5.679,8.20,5.695,5.696,
2022/09/06,09:25:43,9.4809,25.282,33.736,51.652,51333.453,1022.342,22.301,1.76,1.76,2.18,84.26,5.677,8.20,5.693,5.694,
2022/09/06,09:25:43,9.4809,25.287,33.740,51.664,51339.053,1022.344,22.302,1.79,1.79,2.28,84.27,5.677,8.20,5.692,5.693,
2022/09/06,09:25:43,9.4809,25.281,33.754,51.675,51357.937,1022.356,22.315,1.91,1.91,2.17,84.16,5.668,8.20,5.684,5.685,
2022/09/06,09:25:43,9.4809,25.277,33.757,51.676,51363.030,1022.359,22.318,2.11,2.11,2.17,84.21,5.671,8.20,5.687,5.688,
2022/09/06,09:25:43,9.4594,25.275,33.764,51.683,51372.146,1022.365,22.324,1.80,1.80,2.55,84.19,5.670,8.20,5.686,5.687,
2022/09/06,09:25:43,9.4594,25.278,33.761,51.682,51367.911,1022.362,22.321,1.78,1.78,2.23,84.20,5.673,8.20,5.689,5.689,
2022/09/06,09:25:44,9.4594,25.282,33.759,51.683,51364.069,1022.359,22.318,1.82,1.82,2.28,84.19,5.673,8.19,5.689,5.689,
2022/09/06,09:25:44,9.4594,25.288,33.751,51.679,51353.889,1022.352,22.311,2.01,2.01,2.05,84.16,5.672,8.18,5.687,5.688,
2022/09/06,09:25:44,9.4594,25.293,33.746,51.677,51345.963,1022.346,22.305,2.21,2.21,2.13,84.20,5.676,8.20,5.691,5.692,
2022/09/06,09:25:44,9.4809,25.298,33.737,51.670,51332.761,1022.337,22.296,2.62,2.62,2.33,84.29,5.684,8.20,5.699,5.700,
2022/09/06,09:25:44,9.4594,25.307,33.732,51.673,51325.616,1022.331,22.290,2.16,2.16,2.35,84.28,5.683,8.20,5.699,5.700,
2022/09/06,09:25:44,9.4809,25.323,33.717,51.667,51303.277,1022.315,22.274,1.93,1.93,2.35,84.16,5.676,8.21,5.692,5.693,
2022/09/06,09:25:44,9.5024,25.333,33.712,51.670,51294.678,1022.308,22.267,1.82,1.82,2.14,84.13,5.676,8.20,5.692,5.692,
2022/09/06,09:25:44,9.4809,25.325,33.724,51.680,51312.995,1022.320,22.279,2.07,2.07,2.14,84.18,5.681,8.20,5.697,5.698,
2022/09/06,09:25:44,9.5024,25.307,33.738,51.681,51333.930,1022.336,22.295,2.56,2.56,2.09,84.23,5.685,8.19,5.701,5.702,
2022/09/06,09:25:44,9.5024,25.295,33.748,51.682,51348.424,1022.347,22.306,2.13,2.13,2.19,84.32,5.693,8.20,5.709,5.710,
2022/09/06,09:25:45,9.5024,25.282,33.758,51.682,51362.766,1022.358,22.317,1.81,1.81,2.26,84.22,5.686,8.19,5.702,5.703,
2022/09/06,09:25:45,9.5024,25.254,33.778,51.681,51393.595,1022.382,22.341,1.70,1.70,2.03,84.16,5.682,8.19,5.698,5.699,
2022/09/06,09:25:45,9.5239,25.233,33.794,51.681,51417.145,1022.400,22.359,1.67,1.67,2.03,84.13,5.677,8.19,5.693,5.694,
2022/09/06,09:25:45,9.5239,25.221,33.797,51.674,51423.879,1022.407,22.366,2.03,2.03,2.18,84.15,5.678,8.21,5.694,5.695,
2022/09/06,09:25:45,9.5239,25.211,33.803,51.672,51433.187,1022.414,22.373,1.94,1.94,2.11,84.11,5.673,8.20,5.689,5.690,
2022/09/06,09:25:45,9.5454,25.204,33.804,51.665,51434.683,1022.417,22.376,1.76,1.76,2.09,84.12,5.675,8.19,5.691,5.692,
2022/09/06,09:25:45,9.5454,25.200,33.800,51.656,51430.238,1022.416,22.374,2.31,2.31,2.10,84.09,5.674,8.19,5.690,5.691,
2022/09/06,09:25:45,9.5454,25.199,33.802,51.658,51432.996,1022.417,22.376,2.14,2.14,2.10,84.00,5.668,8.22,5.684,5.685,
2022/09/06,09:25:45,9.5239,25.201,33.802,51.660,51432.788,1022.417,22.375,2.06,2.06,2.09,84.04,5.671,8.21,5.687,5.688,
2022/09/06,09:25:45,9.5454,25.207,33.798,51.660,51425.692,1022.411,22.370,1.87,1.87,2.28,84.08,5.674,8.20,5.690,5.691,
2022/09/06,09:25:46,9.5454,25.218,33.793,51.664,51417.728,1022.404,22.363,1.76,1.76,2.87,83.98,5.667,8.18,5.683,5.684,
2022/09/06,09:25:46,9.5454,25.226,33.789,51.668,51411.886,1022.399,22.358,1.69,1.69,2.71,83.98,5.667,8.20,5.683,5.683,
2022/09/06,09:25:46,9.5454,25.226,33.792,51.672,51415.906,1022.401,22.360,1.76,1.76,2.20,84.00,5.667,8.22,5.683,5.684,
2022/09/06,09:25:46,9.5454,25.224,33.791,51.668,51414.772,1022.401,22.360,2.10,2.10,2.27,84.00,5.666,8.19,5.682,5.683,
2022/09/06,09:25:46,9.5454,25.221,33.795,51.671,51420.747,1022.405,22.364,1.93,1.93,2.19,84.00,5.665,8.19,5.681,5.682,
2022/09/06,09:25:46,9.5454,25.224,33.795,51.675,51420.650,1022.404,22.363,1.81,1.81,2.09,84.02,5.665,8.22,5.681,5.682,
2022/09/06,09:25:46,9.5239,25.229,33.792,51.674,51415.194,1022.400,22.359,1.74,1.74,2.06,84.00,5.664,8.20,5.680,5.681,
2022/09/06,09:25:46,9.5239,25.229,33.787,51.668,51408.534,1022.396,22.355,1.73,1.73,2.20,83.99,5.664,8.20,5.680,5.681,
2022/09/06,09:25:46,9.5239,25.233,33.782,51.665,51401.831,1022.392,22.350,1.72,1.72,2.04,83.97,5.662,8.20,5.678,5.679,
2022/09/06,09:25:46,9.5239,25.235,33.777,51.660,51394.243,1022.387,22.346,1.58,1.58,1.96,84.06,5.668,8.20,5.684,5.685,
2022/09/06,09:25:47,9.5239,25.237,33.776,51.661,51393.075,1022.386,22.345,1.53,1.53,2.14,83.91,5.657,8.20,5.672,5.673,
2022/09/06,09:25:47,9.5239,25.240,33.768,51.653,51381.436,1022.379,22.337,1.70,1.70,2.28,83.90,5.655,8.20,5.671,5.672,
2022/09/06,09:25:47,9.5024,25.237,33.766,51.648,51379.453,1022.378,22.337,1.87,1.87,2.23,83.94,5.657,8.19,5.672,5.673,
2022/09/06,09:25:47,9.5024,25.241,33.766,51.650,51378.398,1022.377,22.336,1.85,1.85,2.35,83.96,5.657,8.22,5.673,5.674,
2022/09/06,09:25:47,9.5024,25.242,33.765,51.651,51377.330,1022.376,22.335,2.16,2.16,2.22,83.96,5.657,8.20,5.673,5.674,
2022/09/06,09:25:47,9.5024,25.247,33.757,51.645,51366.639,1022.369,22.328,2.04,2.04,2.20,83.99,5.659,8.22,5.675,5.676,
2022/09/06,09:25:47,9.5024,25.256,33.750,51.645,51355.652,1022.360,22.319,2.01,2.01,2.11,83.96,5.656,8.19,5.672,5.673,
2022/09/06,09:25:47,9.4809,25.267,33.747,51.651,51349.830,1022.355,22.313,2.12,2.12,2.05,83.94,5.654,8.19,5.669,5.670,
2022/09/06,09:25:47,9.4809,25.275,33.743,51.654,51343.486,1022.349,22.308,2.12,2.12,2.06,83.94,5.653,8.22,5.669,5.670,
2022/09/06,09:25:47,9.4809,25.281,33.741,51.658,51340.831,1022.346,22.305,2.04,2.04,2.15,84.04,5.659,8.20,5.675,5.676,
2022/09/06,09:25:48,9.4809,25.283,33.741,51.659,51340.193,1022.345,22.304,2.01,2.01,2.36,84.00,5.657,8.20,5.673,5.673,
2022/09/06,09:25:48,9.4809,25.282,33.741,51.659,51339.672,1022.345,22.304,2.23,2.23,2.40,84.02,5.659,8.20,5.674,5.675,
2022/09/06,09:25:48,9.4809,25.280,33.738,51.652,51335.866,1022.344,22.302,1.98,1.98,2.23,83.94,5.654,8.20,5.669,5.670,
2022/09/06,09:25:48,9.4809,25.276,33.734,51.643,51331.574,1022.342,22.301,1.90,1.90,2.15,83.96,5.655,8.22,5.671,5.672,
2022/09/06,09:25:48,9.4809,25.266,33.741,51.643,51342.480,1022.351,22.309,2.04,2.04,2.35,83.94,5.655,8.20,5.671,5.672,
2022/09/06,09:25:48,9.4809,25.258,33.742,51.635,51343.938,1022.353,22.312,2.75,2.75,2.80,84.03,5.662,8.19,5.678,5.679,
2022/09/06,09:25:48,9.4809,25.250,33.740,51.624,51342.111,1022.354,22.313,2.58,2.58,2.24,84.09,5.668,8.20,5.684,5.685,
2022/09/06,09:25:48,9.5024,25.243,33.743,51.621,51347.094,1022.359,22.318,2.31,2.31,2.09,84.13,5.673,8.20,5.688,5.689,
2022/09/06,09:25:48,9.4809,25.232,33.743,51.610,51348.632,1022.362,22.321,2.71,2.71,2.13,84.12,5.673,8.20,5.689,5.690,
2022/09/06,09:25:48,9.5024,25.219,33.741,51.595,51348.384,1022.365,22.324,2.41,2.41,2.17,84.01,5.666,8.19,5.682,5.683,
2022/09/06,09:25:49,9.5239,25.209,33.743,51.587,51351.382,1022.370,22.328,1.94,1.94,2.45,83.89,5.660,8.20,5.675,5.676,
2022/09/06,09:25:49,9.5239,25.202,33.748,51.588,51358.990,1022.375,22.334,1.88,1.88,2.41,83.84,5.658,8.21,5.673,5.674,
2022/09/06,09:25:49,9.5024,25.197,33.750,51.585,51362.840,1022.379,22.337,1.71,1.71,2.37,83.86,5.660,8.19,5.675,5.676,
2022/09/06,09:25:49,9.5454,25.200,33.747,51.584,51357.743,1022.375,22.334,1.88,1.88,2.15,83.89,5.663,8.19,5.679,5.679,
2022/09/06,09:25:49,9.5454,25.206,33.743,51.584,51351.257,1022.370,22.329,1.90,1.90,2.18,83.88,5.662,8.21,5.678,5.679,
2022/09/06,09:25:49,9.5454,25.204,33.738,51.576,51346.028,1022.368,22.326,2.19,2.19,2.19,83.95,5.668,8.20,5.684,5.685,
2022/09/06,09:25:49,9.5669,25.196,33.745,51.578,51356.143,1022.375,22.334,2.16,2.16,2.22,83.95,5.668,8.20,5.684,5.685,
2022/09/06,09:25:49,9.5669,25.188,33.751,51.577,51364.695,1022.382,22.341,2.00,2.00,2.23,84.00,5.672,8.19,5.688,5.689,
2022/09/06,09:25:49,9.5884,25.182,33.755,51.576,51370.890,1022.387,22.346,1.84,1.84,2.18,83.98,5.671,8.20,5.686,5.687,
2022/09/06,09:25:49,9.5884,25.179,33.757,51.576,51373.635,1022.389,22.348,1.79,1.79,2.09,83.92,5.667,8.20,5.683,5.683,
2022/09/06,09:25:50,9.5884,25.179,33.764,51.585,51383.001,1022.395,22.353,2.45,2.45,2.18,83.86,5.663,8.20,5.678,5.679,
2022/09/06,09:25:50,9.5884,25.180,33.762,51.585,51381.132,1022.393,22.352,2.23,2.23,2.22,83.91,5.666,8.21,5.682,5.682,
2022/09/06,09:25:50,9.5884,25.180,33.763,51.586,51382.064,1022.394,22.352,2.01,2.01,2.15,83.94,5.667,8.22,5.683,5.684,
2022/09/06,09:25:50,9.5884,25.180,33.763,51.586,51382.232,1022.394,22.352,2.04,2.04,2.14,83.93,5.666,8.20,5.682,5.683,
2022/09/06,09:25:50,9.5884,25.179,33.766,51.589,51386.439,1022.396,22.355,2.02,2.02,2.11,83.92,5.665,8.22,5.680,5.681,
2022/09/06,09:25:50,9.5884,25.181,33.766,51.591,51386.191,1022.396,22.354,1.90,1.90,2.05,83.87,5.660,8.21,5.676,5.677,
2022/09/06,09:25:50,9.5884,25.182,33.768,51.594,51388.337,1022.397,22.355,2.23,2.23,2.00,83.87,5.659,8.21,5.675,5.676,
2022/09/06,09:25:50,9.5669,25.185,33.768,51.597,51387.820,1022.396,22.354,2.33,2.33,2.06,83.85,5.657,8.22,5.673,5.674,
2022/09/06,09:25:50,9.5884,25.190,33.764,51.596,51381.645,1022.391,22.349,2.04,2.04,2.11,83.87,5.659,8.20,5.675,5.676,
2022/09/06,09:25:50,9.5884,25.196,33.760,51.597,51376.173,1022.387,22.345,1.92,1.92,2.09,83.92,5.663,8.20,5.679,5.680,
2022/09/06,09:25:51,9.5669,25.196,33.761,51.598,51376.963,1022.387,22.345,2.04,2.04,2.06,83.93,5.663,8.19,5.679,5.680,
2022/09/06,09:25:51,9.5669,25.197,33.766,51.608,51384.505,1022.391,22.349,2.16,2.16,2.27,83.90,5.662,8.20,5.677,5.678,
2022/09/06,09:25:51,9.5454,25.200,33.769,51.613,51387.201,1022.392,22.350,2.31,2.31,2.14,83.73,5.650,8.20,5.665,5.666,
2022/09/06,09:25:51,9.5454,25.203,33.771,51.620,51389.652,1022.392,22.351,1.88,1.88,2.08,83.75,5.651,8.20,5.667,5.668,
2022/09/06,09:25:51,9.5239,25.207,33.772,51.625,51390.684,1022.392,22.351,1.83,1.83,2.23,83.76,5.651,8.20,5.667,5.668,
2022/09/06,09:25:51,9.5239,25.212,33.770,51.626,51387.217,1022.389,22.347,1.83,1.83,2.10,83.74,5.651,8.20,5.666,5.667,
2022/09/06,09:25:51,9.5239,25.215,33.765,51.623,51380.689,1022.384,22.343,1.84,1.84,2.00,83.69,5.647,8.19,5.663,5.664,
2022/09/06,09:25:51,9.5239,25.220,33.760,51.621,51372.628,1022.379,22.337,1.83,1.83,2.14,83.71,5.648,8.20,5.664,5.665,
2022/09/06,09:25:51,9.5024,25.225,33.757,51.622,51368.073,1022.375,22.334,1.97,1.97,2.10,83.61,5.642,8.20,5.657,5.658,
2022/09/06,09:25:51,9.5024,25.231,33.752,51.623,51361.593,1022.370,22.328,2.01,2.01,2.04,83.62,5.643,8.20,5.658,5.659,
2022/09/06,09:25:52,9.4809,25.234,33.756,51.630,51366.004,1022.371,22.330,1.96,1.96,2.14,83.60,5.640,8.19,5.656,5.657,
2022/09/06,09:25:52,9.5024,25.235,33.757,51.634,51368.111,1022.372,22.331,1.91,1.91,2.23,83.60,5.639,8.20,5.655,5.655,
2022/09/06,09:25:52,9.4809,25.238,33.758,51.637,51368.358,1022.372,22.331,2.10,2.10,2.42,83.58,5.637,8.22,5.652,5.653,
2022/09/06,09:25:52,9.4809,25.239,33.763,51.645,51375.321,1022.375,22.334,2.27,2.27,2.56,83.62,5.639,8.19,5.655,5.656,
2022/09/06,09:25:52,9.4594,25.238,33.764,51.646,51376.275,1022.376,22.335,2.32,2.32,2.41,83.57,5.636,8.20,5.652,5.653,
2022/09/06,09:25:52,9.4594,25.236,33.764,51.644,51377.153,1022.377,22.336,1.98,1.98,2.40,83.61,5.639,8.22,5.655,5.656,
2022/09/06,09:25:52,9.4594,25.242,33.755,51.637,51363.389,1022.368,22.327,1.99,1.99,2.17,83.59,5.638,8.20,5.654,5.655,
2022/09/06,09:25:52,9.4594,25.249,33.745,51.631,51349.845,1022.359,22.318,1.86,1.86,2.14,83.62,5.640,8.21,5.656,5.657,
2022/09/06,09:25:52,9.4809,25.257,33.734,51.624,51333.536,1022.348,22.307,1.76,1.76,2.08,83.67,5.645,8.20,5.661,5.661,
2022/09/06,09:25:52,9.4809,25.260,33.730,51.622,51328.354,1022.344,22.303,1.78,1.78,2.08,83.74,5.650,8.20,5.665,5.666,
2022/09/06,09:25:53,9.4809,25.262,33.727,51.620,51324.051,1022.341,22.300,1.96,1.96,2.08,83.69,5.647,8.20,5.662,5.663,
2022/09/06,09:25:53,9.5024,25.265,33.727,51.622,51323.160,1022.340,22.299,2.02,2.02,2.10,83.73,5.650,8.22,5.665,5.666,
2022/09/06,09:25:53,9.5024,25.265,33.725,51.620,51319.970,1022.338,22.297,2.02,2.02,2.13,83.75,5.650,8.20,5.666,5.667,
2022/09/06,09:25:53,9.5024,25.268,33.723,51.620,51317.402,1022.336,22.295,1.92,1.92,2.06,83.70,5.647,8.20,5.662,5.663,
2022/09/06,09:25:53,9.5024,25.268,33.724,51.622,51319.509,1022.338,22.296,1.90,1.90,2.06,83.68,5.646,8.20,5.661,5.662,
2022/09/06,09:25:53,9.5239,25.265,33.725,51.619,51320.503,1022.339,22.298,2.07,2.07,2.29,83.78,5.653,8.20,5.669,5.670,
2022/09/06,09:25:53,9.5454,25.259,33.730,51.620,51327.445,1022.344,22.303,1.88,1.88,2.59,83.72,5.649,8.20,5.665,5.666,
2022/09/06,09:25:53,9.5454,25.255,33.733,51.621,51332.721,1022.348,22.307,1.92,1.92,2.90,83.77,5.653,8.20,5.669,5.670,
2022/09/06,09:25:53,9.5454,25.252,33.736,51.622,51337.680,1022.352,22.310,2.16,2.16,3.00,83.77,5.653,8.20,5.668,5.669,
2022/09/06,09:25:53,9.5669,25.250,33.736,51.620,51337.155,1022.352,22.310,2.38,2.38,2.58,83.83,5.657,8.19,5.673,5.674,
2022/09/06,09:25:54,9.5669,25.251,33.736,51.621,51337.497,1022.352,22.310,2.23,2.23,2.62,83.84,5.658,8.18,5.674,5.675,
2022/09/06,09:25:54,9.5884,25.249,33.739,51.622,51340.887,1022.354,22.313,2.08,2.08,2.35,83.84,5.659,8.21,5.675,5.676,
